TABLE NO.  2
 ETA1        ETA2        ETA3        ETA4        ETA5
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.9567E-01  1.5577E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.7151E-01 -9.5616E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6188E-01  5.9437E-02  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.2696E-01 -2.7126E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0322E-01  5.2410E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0322E-01  5.2410E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0322E-01  5.2410E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0322E-01  5.2410E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0322E-01  5.2410E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0322E-01  5.2410E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0322E-01  5.2410E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.2450E-01 -6.3949E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -7.0131E-02 -4.3332E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.3427E-01 -1.3008E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8216E-01 -1.6056E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8216E-01 -1.6056E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8216E-01 -1.6056E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8216E-01 -1.6056E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8216E-01 -1.6056E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8216E-01 -1.6056E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8216E-01 -1.6056E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.8216E-01 -1.6056E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.6072E-01  1.7083E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00  3.1065E-02 -2.3327E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6269E-01  3.2001E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6269E-01  3.2001E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6269E-01  3.2001E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6269E-01  3.2001E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6269E-01  3.2001E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6269E-01  3.2001E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6269E-01  3.2001E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.6269E-01  3.2001E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.6840E-01  6.5921E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.6840E-01  6.5921E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.6840E-01  6.5921E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.6840E-01  6.5921E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.6840E-01  6.5921E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.6840E-01  6.5921E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.6840E-01  6.5921E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  1.9847E-01 -1.2940E+00  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.2584E-01 -2.1387E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.3555E-01  6.6543E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7312E-01 -2.1070E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.9114E-01  3.0836E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.5806E-02  9.3892E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.5806E-02  9.3892E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.5806E-02  9.3892E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.5806E-02  9.3892E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.5806E-02  9.3892E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.5806E-02  9.3892E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.5806E-02  9.3892E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.2732E-01 -1.3908E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  7.9333E-02 -2.4506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00  9.3000E-02  6.4268E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0911E-01  9.5094E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0911E-01  9.5094E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0911E-01  9.5094E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0911E-01  9.5094E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0911E-01  9.5094E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0911E-01  9.5094E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.0911E-01  9.5094E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -3.6459E-01 -6.3275E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2670E-01  9.3442E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2670E-01  9.3442E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2670E-01  9.3442E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2670E-01  9.3442E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2670E-01  9.3442E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2670E-01  9.3442E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2670E-01  9.3442E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.2670E-01  9.3442E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.1300E-01  7.6308E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -8.6876E-02 -2.5081E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7734E-01  1.0411E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7734E-01  1.0411E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7734E-01  1.0411E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7734E-01  1.0411E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7734E-01  1.0411E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7734E-01  1.0411E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7734E-01  1.0411E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.7734E-01  1.0411E+00  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.1408E-01  3.7981E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.6388E-01  4.9793E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -4.1390E-01  2.2306E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.3484E-01 -1.4805E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0401E-01  8.1506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0401E-01  8.1506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0401E-01  8.1506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0401E-01  8.1506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0401E-01  8.1506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0401E-01  8.1506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0401E-01  8.1506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  1.0401E-01  8.1506E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00  4.4710E-01 -3.6858E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1682E-01  8.4633E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1682E-01  8.4633E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1682E-01  8.4633E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1682E-01  8.4633E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1682E-01  8.4633E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1682E-01  8.4633E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1682E-01  8.4633E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1682E-01  8.4633E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.5317E-01  3.3974E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2848E-01 -9.5127E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2848E-01 -9.5127E-02  0.0000E+00  0.0000E+00
